seriesCode,iso2cd,year,value
SE_PRE_PARTN,lc,2018,91.39556
SE_PRE_PARTN,lc,2018,95.64068
SE_PRE_PARTN,sm,2018,93.69085
SE_PRE_PARTN,sm,2018,87.95181
SE_PRE_PARTN,sm,2018,100.0
SE_PRE_PARTN,sa,2018,45.80565
SE_PRE_PARTN,sa,2018,51.07262
SE_PRE_PARTN,sa,2018,40.69744
SE_PRE_PARTN,sn,2018,15.51451
SE_PRE_PARTN,sn,2018,14.61049
SE_PRE_PARTN,sn,2018,16.44312
SE_PRE_PARTN,do,2018,87.97991
SE_PRE_PARTN,do,2018,87.59507
SE_PRE_PARTN,do,2018,87.22218
SE_PRE_PARTN,ec,2018,94.58671
SE_PRE_PARTN,ec,2018,97.15254
SE_PRE_PARTN,ec,2018,92.13166
SE_PRE_PARTN,sv,2018,81.51218
SE_PRE_PARTN,sv,2018,83.14872
SE_PRE_PARTN,sv,2018,82.31171
SE_PRE_PARTN,er,2018,26.53425
SE_PRE_PARTN,er,2018,26.91873
SE_PRE_PARTN,er,2018,26.7308
SE_PRE_PARTN,rs,2018,93.50316
SE_PRE_PARTN,rs,2018,93.71937
SE_PRE_PARTN,rs,2018,93.92118
SE_PRE_PARTN,sc,2018,94.43099
SE_PRE_PARTN,sc,2018,95.26775
SE_PRE_PARTN,sc,2018,96.15385
SE_PRE_PARTN,sl,2018,40.43254
SE_PRE_PARTN,sl,2018,42.91288
SE_PRE_PARTN,sl,2018,41.67206
SE_PRE_PARTN,vn,2018,99.8013
SE_PRE_PARTN,vn,2018,99.90632
SE_PRE_PARTN,vn,2018,100.0
SE_PRE_PARTN,ag,2018,86.49386
SE_PRE_PARTN,ag,2018,95.78059
SE_PRE_PARTN,ag,2018,91.06648
SE_PRE_PARTN,az,2018,69.11895
SE_PRE_PARTN,az,2018,69.54733
SE_PRE_PARTN,az,2018,68.62402
SE_PRE_PARTN,dj,2018,9.65735
SE_PRE_PARTN,dj,2018,9.34333
SE_PRE_PARTN,dj,2018,9.49454
SE_PRE_PARTN,dj,2019,12.10671
SE_PRE_PARTN,dj,2019,12.33662
SE_PRE_PARTN,dj,2019,11.87087
SE_PRE_PARTN,ps,2018,66.97382
SE_PRE_PARTN,ps,2018,68.65723
SE_PRE_PARTN,ps,2018,67.79664
SE_PRE_PARTN,gh,2018,88.6906
SE_PRE_PARTN,gh,2018,93.37377
SE_PRE_PARTN,gh,2018,90.9837
SE_PRE_PARTN,sr,2018,89.69398
SE_PRE_PARTN,sr,2018,90.8122
SE_PRE_PARTN,sr,2018,90.27315
SE_PRE_PARTN,tg,2018,96.59802
SE_PRE_PARTN,tg,2018,96.52998
SE_PRE_PARTN,tg,2018,96.6664
SE_PRE_PARTN,bs,2018,37.55622
SE_PRE_PARTN,bs,2018,35.60993
SE_PRE_PARTN,bs,2018,39.60739
SE_PRE_PARTN,bh,2018,70.50715
SE_PRE_PARTN,bh,2018,71.53206
SE_PRE_PARTN,bh,2018,69.53991
SE_PRE_PARTN,am,2018,47.536
SE_PRE_PARTN,am,2018,45.76945
SE_PRE_PARTN,am,2018,49.54133
SE_PRE_PARTN,gh,2019,86.85249
SE_PRE_PARTN,gh,2019,87.62635
SE_PRE_PARTN,gh,2019,86.11054
SE_PRE_PARTN,gt,2018,85.12712
SE_PRE_PARTN,gt,2018,84.89485
SE_PRE_PARTN,gt,2018,85.36975
SE_PRE_PARTN,va,2018,0.0
SE_PRE_PARTN,va,2018,0.0
SE_PRE_PARTN,va,2018,0.0
SE_PRE_PARTN,va,2019,0.0
SE_PRE_PARTN,va,2019,0.0
SE_PRE_PARTN,va,2019,0.0
SE_PRE_PARTN,hk,2018,100.0
SE_PRE_PARTN,bt,2018,34.63183
SE_PRE_PARTN,bt,2018,33.92602
SE_PRE_PARTN,bt,2018,35.36066
SE_PRE_PARTN,bo,2018,90.43709
SE_PRE_PARTN,bo,2018,90.12059
SE_PRE_PARTN,bo,2018,89.81775
SE_PRE_PARTN,bz,2018,86.86709
SE_PRE_PARTN,bz,2018,84.41825
SE_PRE_PARTN,bz,2018,85.62516
SE_PRE_PARTN,hk,2018,96.89781
SE_PRE_PARTN,hk,2018,94.22448
SE_PRE_PARTN,id,2018,91.79486
SE_PRE_PARTN,id,2018,100.0
SE_PRE_PARTN,id,2018,95.7982
SE_PRE_PARTN,jm,2018,92.79732
SE_PRE_PARTN,jm,2018,91.40983
SE_PRE_PARTN,jm,2018,90.07143
SE_PRE_PARTN,kz,2019,92.20409
SE_PRE_PARTN,kz,2019,88.699
SE_PRE_PARTN,kz,2019,90.40156
SE_PRE_PARTN,jo,2018,43.37772
SE_PRE_PARTN,sb,2018,60.06213
SE_PRE_PARTN,sb,2018,57.3733
SE_PRE_PARTN,sb,2018,58.67476
SE_PRE_PARTN,bn,2018,94.14576
SE_PRE_PARTN,bn,2018,94.14226
SE_PRE_PARTN,bn,2018,94.13899
SE_PRE_PARTN,bi,2018,45.42622
SE_PRE_PARTN,bi,2018,44.55618
SE_PRE_PARTN,bi,2018,43.69724
SE_PRE_PARTN,by,2018,96.48282
SE_PRE_PARTN,by,2018,99.52753
SE_PRE_PARTN,by,2018,98.05161
SE_PRE_PARTN,tv,2018,90.76923
SE_PRE_PARTN,tv,2018,88.01498
SE_PRE_PARTN,tv,2018,85.40146
SE_PRE_PARTN,eg,2018,37.00671
SE_PRE_PARTN,eg,2018,37.08449
SE_PRE_PARTN,eg,2018,37.15764
SE_PRE_PARTN,tz,2018,56.93643
SE_PRE_PARTN,tz,2018,55.31319
SE_PRE_PARTN,tz,2018,53.72806
SE_PRE_PARTN,bf,2018,16.48794
SE_PRE_PARTN,bf,2018,16.57618
SE_PRE_PARTN,bf,2018,16.39668
SE_PRE_PARTN,cv,2018,80.71591
SE_PRE_PARTN,cv,2018,80.89
SE_PRE_PARTN,cv,2018,80.54671
SE_PRE_PARTN,jo,2018,43.18416
SE_PRE_PARTN,jo,2018,43.5779
SE_PRE_PARTN,kw,2018,83.65538
SE_PRE_PARTN,kw,2018,81.18453
SE_PRE_PARTN,kw,2018,78.94943
SE_PRE_PARTN,kg,2018,90.83742
SE_PRE_PARTN,kg,2018,91.26972
SE_PRE_PARTN,kg,2018,91.72233
SE_PRE_PARTN,la,2018,67.24913
SE_PRE_PARTN,la,2018,66.94642
SE_PRE_PARTN,la,2018,66.65533
SE_PRE_PARTN,mo,2018,100.0
SE_PRE_PARTN,mo,2018,97.86916
SE_PRE_PARTN,mo,2018,95.60672
SE_PRE_PARTN,mg,2018,60.68621
SE_PRE_PARTN,mg,2018,62.88936
SE_PRE_PARTN,mg,2018,58.52835
SE_PRE_PARTN,ml,2018,43.11685
SE_PRE_PARTN,ml,2018,44.84178
SE_PRE_PARTN,ml,2018,46.50856
SE_PRE_PARTN,mu,2018,90.74327
SE_PRE_PARTN,mu,2018,88.03919
SE_PRE_PARTN,mu,2018,89.36503
SE_PRE_PARTN,mn,2018,94.14932
SE_PRE_PARTN,mn,2018,94.52253
SE_PRE_PARTN,mn,2018,93.7851
SE_PRE_PARTN,md,2018,92.46723
SE_PRE_PARTN,md,2018,94.2662
SE_PRE_PARTN,md,2018,93.34296
SE_PRE_PARTN,me,2018,73.14458
SE_PRE_PARTN,me,2018,76.71717
SE_PRE_PARTN,me,2018,75.00658
SE_PRE_PARTN,ms,2018,86.40553
SE_PRE_PARTN,ms,2018,93.43715
SE_PRE_PARTN,ms,2018,100.0
SE_PRE_PARTN,ma,2018,49.95047
SE_PRE_PARTN,ma,2018,53.56506
SE_PRE_PARTN,ma,2018,46.13358
SE_PRE_PARTN,om,2018,80.69581
SE_PRE_PARTN,om,2018,79.35986
SE_PRE_PARTN,om,2018,82.11396
SE_PRE_PARTN,na,2018,68.87588
SE_PRE_PARTN,na,2018,67.35941
SE_PRE_PARTN,na,2018,70.39158
SE_PRE_PARTN,np,2019,86.97027
SE_PRE_PARTN,np,2019,82.92236
SE_PRE_PARTN,np,2019,90.9807
SE_PRE_PARTN,pk,2018,87.30129
SE_PRE_PARTN,pk,2018,93.88417
SE_PRE_PARTN,pk,2018,100.0
SE_PRE_PARTN,pe,2018,99.23259
SE_PRE_PARTN,pe,2018,100.0
SE_PRE_PARTN,pe,2018,98.4503
SE_PRE_PARTN,tl,2018,42.30617
SE_PRE_PARTN,tl,2018,42.95815
SE_PRE_PARTN,tl,2018,42.63833
SE_PRE_PARTN,qa,2018,90.81906
SE_PRE_PARTN,qa,2018,94.18362
SE_PRE_PARTN,qa,2018,92.44451
SE_PRE_PARTN,rw,2018,48.63722
SE_PRE_PARTN,rw,2018,47.05002
SE_PRE_PARTN,rw,2018,47.84139
SE_PRE_PARTN,co,2018,98.48498
SE_PRE_PARTN,co,2018,100.0
SE_PRE_PARTN,co,2018,99.22525
SE_PRE_PARTN,km,2018,29.39341
SE_PRE_PARTN,km,2018,29.90073
SE_PRE_PARTN,km,2018,30.42697
SE_PRE_PARTN,cr,2018,97.5446
SE_PRE_PARTN,cr,2018,96.08662
SE_PRE_PARTN,cr,2018,96.79858
SE_PRE_PARTN,uz,2018,36.71731
SE_PRE_PARTN,uz,2018,36.46983
SE_PRE_PARTN,uz,2018,36.95197
SE_PRE_PARTN,ws,2018,37.97129
SE_PRE_PARTN,ws,2018,34.31734
SE_PRE_PARTN,ws,2018,41.90855
SG_GEN_PARLN,br,2018,55.0
SG_GEN_PARLN,br,2019,77.0
SG_GEN_PARLN,br,2020,75.0
SG_GEN_PARLN,bz,2018,3.0
SG_GEN_PARLN,bz,2019,3.0
SG_GEN_PARLN,bz,2020,3.0
SG_GEN_PARLN,sb,2018,1.0
SG_GEN_PARLN,sb,2019,1.0
SG_GEN_PARLN,sb,2020,3.0
SG_GEN_PARLN,bn,2018,3.0
SG_GEN_PARLN,bn,2019,3.0
SG_GEN_PARLN,bn,2020,3.0
SG_GEN_PARLN,bg,2018,57.0
SG_GEN_PARLN,bg,2019,62.0
SG_GEN_PARLN,bg,2020,64.0
SG_GEN_PARLN,mm,2018,44.0
SG_GEN_PARLN,mm,2019,49.0
SG_GEN_PARLN,mm,2020,48.0
SG_GEN_PARLN,bi,2018,44.0
SG_GEN_PARLN,bi,2019,44.0
SG_GEN_PARLN,bi,2020,44.0
SG_GEN_PARLN,by,2018,38.0
SG_GEN_PARLN,by,2019,38.0
SG_GEN_PARLN,by,2020,44.0
SG_GEN_PARLN,kh,2018,25.0
SG_GEN_PARLN,kh,2019,25.0
SG_GEN_PARLN,kh,2020,25.0
SG_GEN_PARLN,cm,2018,56.0
SG_GEN_PARLN,cm,2019,56.0
SG_GEN_PARLN,cm,2020,56.0
SG_GEN_PARLN,ca,2018,91.0
SG_GEN_PARLN,ca,2019,90.0
SG_GEN_PARLN,ca,2020,98.0
SG_GEN_PARLN,cv,2018,17.0
SG_GEN_PARLN,cv,2019,17.0
SG_GEN_PARLN,cv,2020,18.0
SG_GEN_PARLN,nr,2018,2.0
SG_GEN_PARLN,nr,2019,2.0
SG_GEN_PARLN,nr,2020,2.0
SG_GEN_PARLN,np,2018,90.0
SG_GEN_PARLN,np,2019,90.0
SG_GEN_PARLN,np,2020,90.0
SG_GEN_PARLN,nl,2018,54.0
SG_GEN_PARLN,cf,2018,12.0
SG_GEN_PARLN,cf,2019,12.0
SG_GEN_PARLN,cf,2020,12.0
SG_GEN_PARLN,nl,2019,47.0
SG_GEN_PARLN,nl,2020,50.0
SG_GEN_PARLN,vu,2018,0.0
SG_GEN_PARLN,vu,2019,0.0
SG_GEN_PARLN,vu,2020,0.0
SG_GEN_PARLN,nz,2018,46.0
SG_GEN_PARLN,nz,2019,48.0
SG_GEN_PARLN,nz,2020,49.0
SG_GEN_PARLN,ni,2018,42.0
SG_GEN_PARLN,ni,2019,41.0
SG_GEN_PARLN,ni,2020,43.0
SG_GEN_PARLN,ne,2018,29.0
SG_GEN_PARLN,ne,2019,29.0
SG_GEN_PARLN,ne,2020,29.0
SG_GEN_PARLN,ng,2018,20.0
SG_GEN_PARLN,lk,2018,13.0
SG_GEN_PARLN,lk,2019,12.0
SG_GEN_PARLN,lk,2020,12.0
SG_GEN_PARLN,td,2018,24.0
SG_GEN_PARLN,td,2019,25.0
SG_GEN_PARLN,td,2020,25.0
SG_GEN_PARLN,cl,2019,35.0
SG_GEN_PARLN,dz,2018,119.0
SG_GEN_PARLN,cl,2020,35.0
SG_GEN_PARLN,cn,2018,709.0
SG_GEN_PARLN,cn,2019,742.0
SG_GEN_PARLN,dz,2019,119.0
SG_GEN_PARLN,dz,2020,119.0
SG_GEN_PARLN,cn,2020,742.0
SG_GEN_PARLN,co,2018,31.0
SG_GEN_PARLN,co,2019,32.0
SG_GEN_PARLN,co,2020,31.0
SG_GEN_PARLN,km,2018,2.0
SG_GEN_PARLN,km,2019,2.0
SG_GEN_PARLN,km,2020,2.0
SG_GEN_PARLN,cg,2018,17.0
SG_GEN_PARLN,cg,2019,17.0
SG_GEN_PARLN,ad,2018,9.0
SG_GEN_PARLN,cg,2020,17.0
SG_GEN_PARLN,cd,2018,44.0
SG_GEN_PARLN,cd,2019,50.0
SG_GEN_PARLN,cd,2020,64.0
SG_GEN_PARLN,cr,2018,20.0
SG_GEN_PARLN,cr,2019,26.0
SG_GEN_PARLN,cr,2020,26.0
SG_GEN_PARLN,hr,2018,28.0
SG_GEN_PARLN,hr,2019,31.0
SG_GEN_PARLN,ad,2019,9.0
SG_GEN_PARLN,ad,2020,13.0
SG_GEN_PARLN,ao,2018,67.0
SG_GEN_PARLN,ao,2019,66.0
SG_GEN_PARLN,ao,2020,66.0
SG_GEN_PARLN,ag,2018,2.0
SG_GEN_PARLN,ng,2019,20.0
SG_GEN_PARLN,ng,2020,12.0
SG_GEN_PARLN,no,2018,70.0
SG_GEN_PARLN,no,2019,69.0
SG_GEN_PARLN,no,2020,70.0
SG_GEN_PARLN,fm,2018,0.0
SG_GEN_PARLN,fm,2019,0.0
SG_GEN_PARLN,fm,2020,0.0
SG_GEN_PARLN,mh,2018,3.0
SG_GEN_PARLN,hr,2020,29.0
SG_GEN_PARLN,cu,2018,299.0
SG_GEN_PARLN,cu,2019,322.0
SG_GEN_PARLN,cu,2020,322.0
SG_GEN_PARLN,cy,2018,10.0
SG_GEN_PARLN,cy,2019,10.0
SG_GEN_PARLN,cy,2020,11.0
SG_GEN_PARLN,mh,2019,3.0
SG_GEN_PARLN,mh,2020,2.0
SG_GEN_PARLN,pw,2018,2.0
SG_GEN_PARLN,pw,2019,2.0
SG_GEN_PARLN,pw,2020,2.0
SG_GEN_PARLN,pk,2018,70.0
SG_GEN_PARLN,pk,2019,69.0
SG_GEN_PARLN,pk,2020,69.0
SG_GEN_PARLN,pa,2018,13.0
SG_GEN_PARLN,cz,2018,44.0
SG_GEN_PARLN,cz,2019,45.0
SG_GEN_PARLN,cz,2020,45.0
SG_GEN_PARLN,bj,2018,6.0
SG_GEN_PARLN,bj,2019,6.0
SG_GEN_PARLN,pa,2019,13.0
SG_GEN_PARLN,pa,2020,16.0
SG_GEN_PARLN,pg,2018,0.0
SG_GEN_PARLN,pg,2019,0.0
SG_GEN_PARLN,pg,2020,0.0
SG_GEN_PARLN,py,2018,11.0
SG_GEN_PARLN,py,2019,12.0
SG_GEN_PARLN,py,2020,13.0
SG_GEN_PARLN,pe,2018,36.0
SG_GEN_PARLN,bj,2020,6.0
SG_GEN_PARLN,dk,2018,67.0
SG_GEN_PARLN,dk,2019,67.0
SG_GEN_PARLN,dk,2020,71.0
SG_GEN_PARLN,dm,2018,8.0
SG_GEN_PARLN,dm,2019,8.0
SG_GEN_PARLN,dm,2020,8.0
SG_GEN_PARLN,do,2018,51.0
SG_GEN_PARLN,pe,2019,39.0
SG_GEN_PARLN,pe,2020,39.0
SG_GEN_PARLN,ph,2018,86.0
SG_GEN_PARLN,ph,2019,86.0
SG_GEN_PARLN,ph,2020,85.0
SG_GEN_PARLN,pl,2018,129.0
SG_GEN_PARLN,pl,2019,134.0
SG_GEN_PARLN,pl,2020,132.0
SG_GEN_PARLN,pt,2018,80.0
SG_GEN_PARLN,ag,2019,2.0
SG_GEN_PARLN,ag,2020,2.0
SG_GEN_PARLN,az,2018,21.0
SG_GEN_PARLN,do,2019,51.0
SG_GEN_PARLN,do,2020,53.0
SG_GEN_PARLN,ec,2018,52.0
SG_GEN_PARLN,ec,2019,52.0
SG_GEN_PARLN,ec,2020,54.0
SG_GEN_PARLN,sv,2018,27.0
SG_GEN_PARLN,sv,2019,26.0
SG_GEN_PARLN,sv,2020,28.0
SG_GEN_PARLN,gq,2018,20.0
SG_GEN_PARLN,az,2019,20.0
SG_GEN_PARLN,az,2020,20.0
SG_GEN_PARLN,ar,2018,100.0
SG_GEN_PARLN,ar,2019,99.0
SG_GEN_PARLN,ar,2020,105.0
SG_GEN_PARLN,gq,2019,20.0
SG_GEN_PARLN,gq,2020,21.0
SG_GEN_PARLN,et,2018,212.0
SG_GEN_PARLN,et,2019,212.0
SG_GEN_PARLN,et,2020,212.0
SG_GEN_PARLN,er,2018,33.0
SG_GEN_PARLN,er,2019,33.0
SG_GEN_PARLN,ee,2018,27.0
SG_GEN_PARLN,ee,2019,29.0
SG_GEN_PARLN,au,2018,43.0
SG_GEN_PARLN,au,2019,45.0
SG_GEN_PARLN,au,2020,46.0
SG_GEN_PARLN,at,2018,63.0
SG_GEN_PARLN,ee,2020,29.0
SG_GEN_PARLN,fj,2018,8.0
SG_GEN_PARLN,fj,2019,10.0
SG_GEN_PARLN,fj,2020,10.0
SG_GEN_PARLN,fi,2018,84.0
SG_GEN_PARLN,fi,2019,83.0
SG_GEN_PARLN,fi,2020,92.0
SG_GEN_PARLN,fr,2018,225.0
SG_GEN_PARLN,fr,2019,229.0
SG_GEN_PARLN,at,2019,68.0
SG_GEN_PARLN,at,2020,72.0
SG_GEN_PARLN,bs,2018,5.0
SG_GEN_PARLN,bs,2019,5.0
SG_GEN_PARLN,bs,2020,5.0
SG_GEN_PARLN,bh,2018,3.0
SG_GEN_PARLN,bh,2019,6.0
SG_GEN_PARLN,bh,2020,6.0
SG_GEN_PARLN,bd,2018,71.0
SG_GEN_PARLN,fr,2020,228.0
SG_GEN_PARLN,dj,2018,7.0
SG_GEN_PARLN,dj,2019,17.0
SG_GEN_PARLN,dj,2020,17.0
SG_GEN_PARLN,ga,2018,20.0
SG_GEN_PARLN,ga,2019,24.0
SG_GEN_PARLN,ga,2020,21.0
SG_GEN_PARLN,ge,2018,24.0
SG_GEN_PARLN,ge,2019,22.0
SG_GEN_PARLN,bd,2019,72.0
SG_GEN_PARLN,bd,2020,73.0
SG_GEN_PARLN,am,2018,19.0
SG_GEN_PARLN,am,2019,32.0
SG_GEN_PARLN,am,2020,31.0
SG_GEN_PARLN,bb,2018,5.0
SG_GEN_PARLN,bb,2019,6.0
SG_GEN_PARLN,bb,2020,6.0
SG_GEN_PARLN,pt,2019,82.0
SG_GEN_PARLN,pt,2020,92.0
SG_GEN_PARLN,gw,2018,14.0
SG_GEN_PARLN,gw,2019,14.0
SG_GEN_PARLN,gw,2020,14.0
SG_GEN_PARLN,tl,2018,21.0
SG_GEN_PARLN,tl,2019,26.0
SG_GEN_PARLN,tl,2020,25.0
SG_GEN_PARLN,qa,2018,4.0
SG_GEN_PARLN,ge,2020,21.0
SG_GEN_PARLN,gm,2018,6.0
SG_GEN_PARLN,gm,2019,6.0
SG_GEN_PARLN,gm,2020,5.0
SG_GEN_PARLN,de,2018,218.0
SG_GEN_PARLN,de,2019,219.0
SG_GEN_PARLN,de,2020,221.0
SG_GEN_PARLN,gh,2018,35.0
SG_GEN_PARLN,gh,2019,36.0
SG_GEN_PARLN,qa,2019,4.0
SG_GEN_PARLN,qa,2020,4.0
SG_GEN_PARLN,ro,2018,68.0
SG_GEN_PARLN,ro,2019,68.0
SG_GEN_PARLN,ro,2020,72.0
SG_GEN_PARLN,ru,2018,71.0
SG_GEN_PARLN,ru,2019,71.0
SG_GEN_PARLN,ru,2020,71.0
SG_GEN_PARLN,rw,2018,49.0
SG_GEN_PARLN,gh,2020,36.0
SG_GEN_PARLN,ki,2018,3.0
SG_GEN_PARLN,ki,2019,3.0
SG_GEN_PARLN,ki,2020,3.0
SG_GEN_PARLN,gr,2018,55.0
SG_GEN_PARLN,gr,2019,56.0
SG_GEN_PARLN,gr,2020,62.0
SG_GEN_PARLN,gd,2018,5.0
SG_GEN_PARLN,gd,2019,7.0
SG_GEN_PARLN,rw,2019,49.0
SG_GEN_PARLN,rw,2020,49.0
SG_GEN_PARLN,kn,2018,2.0
SG_GEN_PARLN,kn,2019,2.0
SG_GEN_PARLN,kn,2020,3.0
SG_GEN_PARLN,lc,2018,3.0
SG_GEN_PARLN,lc,2019,3.0
SG_GEN_PARLN,lc,2020,3.0
SG_GEN_PARLN,vc,2018,3.0
SG_GEN_PARLN,gd,2020,7.0
SG_GEN_PARLN,gt,2018,20.0
SG_GEN_PARLN,gt,2019,30.0
SG_GEN_PARLN,gt,2020,30.0
SG_GEN_PARLN,gn,2018,25.0
SG_GEN_PARLN,gn,2019,26.0
SG_GEN_PARLN,gn,2020,26.0
SG_GEN_PARLN,gy,2018,22.0
SG_GEN_PARLN,gy,2019,22.0
SG_GEN_PARLN,vc,2019,3.0
SG_GEN_PARLN,vc,2020,3.0
SG_GEN_PARLN,sm,2018,16.0
SG_GEN_PARLN,sm,2019,15.0
SG_GEN_PARLN,sm,2020,19.0
SG_GEN_PARLN,st,2018,10.0
SG_GEN_PARLN,st,2019,8.0
SG_GEN_PARLN,st,2020,8.0
SG_GEN_PARLN,sa,2018,30.0
SG_GEN_PARLN,be,2018,57.0
SG_GEN_PARLN,be,2019,57.0
SG_GEN_PARLN,be,2020,61.0
SG_GEN_PARLN,gy,2020,24.0
SG_GEN_PARLN,ht,2018,3.0
SG_GEN_PARLN,ht,2019,3.0
SG_GEN_PARLN,ht,2020,3.0
SG_GEN_PARLN,hn,2018,27.0
SG_GEN_PARLN,hn,2019,27.0
SG_GEN_PARLN,hn,2020,27.0
SG_GEN_PARLN,hu,2018,20.0
SG_GEN_PARLN,hu,2019,25.0
SG_GEN_PARLN,bt,2018,4.0
SG_GEN_PARLN,hu,2020,24.0
SG_GEN_PARLN,is,2018,24.0
SG_GEN_PARLN,is,2019,24.0
SG_GEN_PARLN,is,2020,24.0
SG_GEN_PARLN,in,2018,64.0
SG_GEN_PARLN,in,2019,66.0
SG_GEN_PARLN,in,2020,78.0
SG_GEN_PARLN,id,2018,111.0
SG_GEN_PARLN,id,2019,102.0
SG_GEN_PARLN,bt,2019,7.0
SG_GEN_PARLN,bt,2020,7.0
SG_GEN_PARLN,bo,2018,69.0
SG_GEN_PARLN,bo,2019,69.0
SG_GEN_PARLN,bo,2020,69.0
SG_GEN_PARLN,ba,2018,9.0
SG_GEN_PARLN,ba,2019,9.0
SG_GEN_PARLN,ba,2020,9.0
SG_GEN_PARLN,id,2020,117.0
SG_GEN_PARLN,ir,2018,17.0
SG_GEN_PARLN,ir,2019,17.0
SG_GEN_PARLN,ir,2020,17.0
SG_GEN_PARLN,iq,2018,83.0
SG_GEN_PARLN,iq,2019,83.0
SG_GEN_PARLN,iq,2020,87.0
SG_GEN_PARLN,ie,2018,35.0
SG_GEN_PARLN,ie,2019,35.0
SG_GEN_PARLN,ie,2020,33.0
SG_GEN_PARLN,il,2018,33.0
SG_GEN_PARLN,il,2019,35.0
SG_GEN_PARLN,il,2020,28.0
SG_GEN_PARLN,it,2018,195.0
SG_GEN_PARLN,it,2019,225.0
SG_GEN_PARLN,it,2020,225.0
SG_GEN_PARLN,ci,2018,27.0
SG_GEN_PARLN,ci,2019,28.0
SG_GEN_PARLN,ci,2020,30.0
SG_GEN_PARLN,jm,2018,11.0
SG_GEN_PARLN,jm,2019,11.0
SG_GEN_PARLN,jm,2020,11.0
SG_GEN_PARLN,jp,2018,47.0
SG_GEN_PARLN,jp,2019,47.0
SG_GEN_PARLN,jp,2020,46.0
SG_GEN_PARLN,kz,2018,29.0
SG_GEN_PARLN,kz,2019,29.0
SG_GEN_PARLN,kz,2020,29.0
SG_GEN_PARLN,jo,2018,20.0
SG_GEN_PARLN,jo,2019,20.0
SG_GEN_PARLN,jo,2020,20.0
SG_GEN_PARLN,ke,2018,76.0
SG_GEN_PARLN,ke,2019,76.0
SG_GEN_PARLN,ke,2020,76.0
SG_GEN_PARLN,kp,2018,112.0
SG_GEN_PARLN,kp,2019,112.0
SG_GEN_PARLN,kp,2020,121.0
SG_GEN_PARLN,kr,2018,51.0
SG_GEN_PARLN,kr,2019,51.0
